DATE,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,name_station
2020062222,"1020,5",60.0,"0,0",0.0,"0,9","19,1",,0.0,,,,,,,,,Nantes
2020062223,"1020,4",81.0,"0,0",0.0,"1,2","15,5",,0.0,,,,,,,,,Nantes
2020062300,"1020,3",86.0,"0,0",0.0,"0,8","15,0",,0.0,,,,,,,,,Nantes
2020062301,"1019,9",79.0,"0,0",0.0,"1,1","15,8",,0.0,,,,,,,,,Nantes
2020062302,"1019,5",78.0,"0,0",0.0,"0,8","16,4",,0.0,,,,,,,,,Nantes
2020062303,"1019,1",82.0,"0,0",0.0,"0,8","14,6",,0.0,,,,,,,,,Nantes
2020062304,"1019,1",83.0,"0,0",0.0,"1,1","14,7",,0.0,,,,,,,,,Nantes
2020062305,"1019,1",77.0,"0,0",0.0,"1,9","15,7",,0.0,,,,,,,,,Nantes
2020062306,"1019,1",68.0,"0,0",0.0,"2,4","17,8",,0.0,,,,,,,,,Nantes
2020062307,"1019,1",62.0,"0,0",0.0,"3,5","19,4",,0.0,,,,,,,,,Nantes
2020062308,"1018,9",56.0,"0,0",0.0,"4,0","22,0",,0.0,,,,,,,,,Nantes
2020062309,"1018,6",48.0,"0,0",0.0,"4,4","23,7",,0.0,,,,,,,,,Nantes
2020062310,"1018,3",47.0,"0,0",0.0,"5,1","24,7",,0.0,,,,,,,,,Nantes
2020062311,"1018,1",45.0,"0,0",0.0,"5,5","25,4",,0.0,,,,,,,,,Nantes
2020062312,"1017,5",44.0,"0,0",0.0,"5,2","26,1",,0.0,,,,,,,,,Nantes
2020062313,"1016,9",40.0,"0,0",0.0,"5,2","26,8",,0.0,,,,,,,,,Nantes
2020062314,"1016,3",40.0,"0,0",0.0,"5,8","27,2",,0.0,,,,,,,,,Nantes
2020062315,"1015,6",37.0,"0,0",0.0,"6,5","27,6",,0.0,,,,,,,,,Nantes
2020062316,"1015,2",37.0,"0,0",0.0,"5,6","27,8",,0.0,,,,,,,,,Nantes
2020062317,"1014,8",38.0,"0,0",0.0,"5,8","27,6",,0.0,,,,,,,,,Nantes
2020062318,"1014,4",38.0,"0,0",0.0,"5,5","27,2",,0.0,,,,,,,,,Nantes
2020062319,"1014,2",42.0,"0,0",0.0,"3,5","26,5",,0.0,,,,,,,,,Nantes
2020062320,"1014,0",44.0,"0,0",0.0,"3,0","25,2",,0.0,,,,,,,,,Nantes
2020062321,"1014,2",47.0,"0,0",0.0,"2,9","24,0",,0.0,,,,,,,,,Nantes
2020062322,"1014,1",51.0,"0,0",0.0,"2,8","22,8",,0.0,,,,,,,,,Nantes
2020062323,"1013,9",57.0,"0,0",0.0,"1,7","21,2",,0.0,,,,,,,,,Nantes
2020062400,"1013,7",63.0,"0,0",0.0,"1,8","19,7",,0.0,,,,,,,,,Nantes
2020062401,"1013,3",64.0,"0,0",0.0,"1,8","19,6",,0.0,,,,,,,,,Nantes
2020062402,"1012,7",61.0,"0,0",0.0,"2,2","20,2",,0.0,,,,,,,,,Nantes
2020062403,"1012,5",65.0,"0,0",0.0,"1,9","19,4",,0.0,,,,,,,,,Nantes
2020062404,"1012,3",67.0,"0,0",0.0,"1,9","18,8",,0.0,,,,,,,,,Nantes
2020062405,"1012,4",74.0,"0,0",0.0,"0,9","17,6",,0.0,,,,,,,,,Nantes
2020062406,"1012,4",62.0,"0,0",0.0,"2,3","20,5",,0.0,,,,,,,,,Nantes
2020062407,"1012,5",58.0,"0,0",0.0,"3,7","22,4",,0.0,,,,,,,,,Nantes
2020062408,"1012,3",56.0,"0,0",0.0,"3,4","24,6",,0.0,,,,,,,,,Nantes
2020062409,"1012,0",55.0,"0,0",0.0,"1,6","26,3",,0.0,,,,,,,,,Nantes
2020062410,"1011,8",48.0,"0,0",0.0,"1,9","28,3",,0.0,,,,,,,,,Nantes
2020062411,"1011,8",47.0,"0,0",0.0,"3,1","29,5",,0.0,,,,,,,,,Nantes
2020062412,"1011,6",44.0,"0,0",0.0,"2,3","31,0",,0.0,,,,,,,,,Nantes
2020062413,"1011,5",41.0,"0,0",0.0,"2,6","31,6",,0.0,,,,,,,,,Nantes
2020062414,"1011,2",42.0,"0,0",0.0,"3,3","32,0",,0.0,,,,,,,,,Nantes
2020062415,"1011,0",40.0,"0,0",0.0,"2,3","32,8",,1.0,,,,1.0,,,,,Nantes
2020062416,"1010,7",41.0,"0,0",0.0,"3,2","32,8",,0.0,,,,,,,,,Nantes
2020062417,"1010,4",42.0,"0,0",0.0,"2,4","31,9",7.0,7.0,,,,7.0,,,,,Nantes
2020062418,"1010,4",54.0,"0,0",0.0,"3,1","29,8",,4.0,,,,4.0,,,,,Nantes
2020062419,"1010,8",56.0,"0,0",0.0,"2,3","28,6",,0.0,,,,,,,,,Nantes
2020062420,"1011,1",63.0,"0,0",0.0,"1,3","25,0",,0.0,,,,,,,,,Nantes
2020062421,"1011,6",72.0,"0,0",0.0,"2,1","22,3",,0.0,,,,,,,,,Nantes
2020062422,"1011,5",74.0,"0,0",0.0,"0,7","21,6",,0.0,,,,,,,,,Nantes
2020062423,"1011,3",84.0,"0,0",0.0,"0,0","19,9",,0.0,,,,,,,,,Nantes
2020062500,"1010,9",89.0,"0,0",0.0,"0,7","18,8",,0.0,,,,,,,,,Nantes
2020062501,"1010,7",93.0,"0,0",0.0,"1,2","18,4",,0.0,,,,,,,,,Nantes
2020062502,"1010,0",92.0,"0,0",0.0,"0,8","18,0",,0.0,,,,,,,,,Nantes
2020062503,"1009,9",93.0,"0,0",0.0,"0,0","17,1",,0.0,,,,,,,,,Nantes
2020062504,"1009,8",95.0,"0,0",0.0,"1,3","16,9",,0.0,,,,,,,,,Nantes
2020062505,"1009,7",97.0,"0,0",0.0,"0,6","17,5",,0.0,,,,,,,,,Nantes
2020062506,"1009,7",89.0,"0,0",0.0,"2,0","19,9",,0.0,,,,,,,,,Nantes
2020062507,"1010,0",76.0,"0,0",0.0,"1,5","23,2",,0.0,,,,,,,,,Nantes
2020062508,"1010,2",71.0,"0,0",0.0,"1,6","25,2",,0.0,,,,,,,,,Nantes
2020062509,"1010,2",63.0,"0,0",0.0,"3,4","26,8",,0.0,,,,,,,,,Nantes
2020062510,"1010,5",54.0,"0,0",0.0,"3,6","28,5",,0.0,,,,,,,,,Nantes
2020062511,"1011,1",52.0,"0,0",0.0,"6,4","27,6",,0.0,,,,,,,,,Nantes
2020062512,"1010,5",49.0,"0,0",0.0,"2,9","28,6",,0.0,,,,,,,,,Nantes
2020062513,"1010,9",56.0,"0,0",0.0,"5,8","26,5",,5.0,,,,1.0,5.0,,,,Nantes
2020062514,"1010,3",50.0,"0,0",0.0,"1,9","27,9",,0.0,,,,,,,,,Nantes
2020062515,"1009,5",45.0,"0,0",0.0,"2,3","29,5",,0.0,,,,,,,,,Nantes
2020062516,"1009,7",49.0,"0,0",0.0,"2,5","29,5",,1.0,,,,1.0,,,,,Nantes
2020062517,"1010,0",54.0,"0,0",0.0,"5,9","26,4",,3.0,,,,1.0,3.0,,,,Nantes
2020062518,"1009,5",56.0,"0,0",0.0,"3,2","25,2",,5.0,,,,5.0,,,,,Nantes
2020062519,"1009,2",64.0,"0,0",0.0,"2,8","23,6",6.0,6.0,,,,6.0,,,,,Nantes
2020062520,"1009,6",73.0,"0,0",0.0,"2,6","21,6",,0.0,,,,,,,,,Nantes
2020062521,"1010,3",82.0,"0,0",0.0,"2,8","20,2",8.0,8.0,,,,8.0,,,,,Nantes
2020062522,"1010,4",85.0,"0,0",0.0,"1,3","19,3",8.0,8.0,,,,8.0,,,,,Nantes
2020062523,"1009,8",91.0,"0,0",0.0,"1,0","18,3",,1.0,,,,1.0,,,,,Nantes
2020062600,"1010,9",96.0,"0,0",0.0,"3,4","18,3",,4.0,,,,4.0,5.0,,,,Nantes
2020062601,"1010,0",96.0,"0,0",0.0,"0,7","18,8",8.0,7.0,,,,7.0,7.0,8.0,,,Nantes
2020062602,"1009,0",98.0,"0,2",4.0,"3,0","18,5",6.0,5.0,,,,5.0,6.0,,,,Nantes
2020062603,"1009,5",94.0,"0,0",0.0,"2,9","18,7",8.0,8.0,,,,8.0,,,,,Nantes
2020062604,"1009,9",91.0,"0,0",0.0,"2,5","18,4",8.0,8.0,,,,8.0,,,,,Nantes
2020062605,"1010,0",90.0,"0,0",0.0,"3,7","18,5",8.0,8.0,,,,8.0,,,,,Nantes
2020062606,"1009,7",87.0,"0,0",0.0,"3,1","18,8",8.0,8.0,,,,8.0,,,,,Nantes
2020062607,"1010,1",86.0,"0,0",0.0,"3,0","19,0",8.0,8.0,,,,8.0,,,,,Nantes
2020062608,"1010,2",87.0,"0,0",1.0,"3,5","18,6",8.0,8.0,,,,8.0,,,,,Nantes
2020062609,"1010,5",86.0,"0,0",0.0,"3,4","18,6",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062610,"1010,6",89.0,"0,0",9.0,"3,7","18,2",8.0,8.0,,,,8.0,,,,,Nantes
2020062611,"1010,5",90.0,"0,0",11.0,"3,4","18,1",8.0,8.0,,,,8.0,,,,,Nantes
2020062612,"1010,5",90.0,"0,0",16.0,"3,3","18,2",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062613,"1010,3",94.0,"0,2",29.0,"3,0","18,0",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062614,"1010,2",88.0,"0,0",20.0,"3,2","18,5",8.0,8.0,,,,6.0,7.0,8.0,,,Nantes
2020062615,"1009,8",82.0,"0,0",16.0,"4,3","19,4",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062616,"1009,8",83.0,"0,0",0.0,"4,2","18,8",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020062617,"1009,5",84.0,"0,0",0.0,"4,2","18,1",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062618,"1009,4",83.0,"0,0",4.0,"2,8","18,5",8.0,8.0,,,,8.0,,,,,Nantes
2020062619,"1009,0",85.0,"0,0",0.0,"2,3","18,0",7.0,7.0,,,,5.0,7.0,,,,Nantes
2020062620,"1008,9",86.0,"0,0",0.0,"2,5","16,9",,2.0,,,,1.0,,,,,Nantes
2020062621,"1009,6",81.0,"0,0",0.0,"3,3","17,1",8.0,8.0,,,,8.0,,,,,Nantes
2020062622,"1009,3",80.0,"0,0",0.0,"2,9","17,1",8.0,8.0,,,,8.0,,,,,Nantes
2020062623,"1009,7",84.0,"0,0",0.0,"3,3","16,0",,4.0,,,,4.0,,,,,Nantes
2020062700,"1009,8",88.0,"0,0",0.0,"2,9","15,6",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020062701,"1009,5",87.0,"0,0",0.0,"3,8","15,9",8.0,8.0,,,,8.0,,,,,Nantes
2020062702,"1008,9",89.0,"0,0",5.0,"4,0","16,1",8.0,8.0,,,,5.0,6.0,7.0,,,Nantes
2020062703,"1008,1",90.0,"0,0",0.0,"5,1","16,3",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020062704,"1008,0",96.0,"0,4",34.0,"3,8","16,1",8.0,7.0,,,,2.0,7.0,7.0,,,Nantes
2020062705,"1007,6",95.0,"0,2",15.0,"4,1","16,6",8.0,5.0,,,,1.0,3.0,5.0,,,Nantes
2020062706,"1008,0",97.0,"1,4",45.0,"5,5","16,7",8.0,8.0,,,,6.0,8.0,,,,Nantes
2020062707,"1008,4",97.0,"2,0",55.0,"5,2","16,6",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020062708,"1008,5",96.0,"0,0",18.0,"6,2","17,3",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062709,"1008,7",97.0,"0,4",51.0,"6,6","17,9",8.0,8.0,,,,8.0,,,,,Nantes
2020062710,"1009,1",97.0,"0,8",55.0,"6,3","18,0",8.0,8.0,,,,8.0,,,,,Nantes
2020062711,"1009,5",95.0,"0,6",21.0,"6,0","19,0",8.0,8.0,,,,1.0,7.0,8.0,,,Nantes
2020062712,"1009,9",90.0,"0,4",5.0,"5,5","18,8",8.0,8.0,,,,5.0,5.0,6.0,,,Nantes
2020062713,"1010,0",73.0,"0,0",0.0,"7,7","20,8",8.0,7.0,,,,7.0,8.0,,,,Nantes
2020062714,"1010,0",73.0,"0,0",0.0,"5,7","20,9",8.0,8.0,,,,3.0,5.0,8.0,,,Nantes
2020062715,"1010,4",65.0,"0,0",0.0,"7,0","20,1",8.0,8.0,,,,2.0,8.0,,,,Nantes
2020062716,"1010,6",71.0,"0,0",0.0,"6,0","19,1",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062717,"1010,7",65.0,"0,0",0.0,"6,7","19,2",8.0,8.0,,,,3.0,5.0,8.0,,,Nantes
2020062718,"1010,9",71.0,"0,0",0.0,"5,8","18,2",8.0,8.0,,,,2.0,8.0,,,,Nantes
2020062719,"1011,3",74.0,"0,0",0.0,"3,8","17,7",7.0,7.0,,,,3.0,3.0,7.0,,,Nantes
2020062720,"1011,4",79.0,"0,0",0.0,"4,9","17,0",8.0,8.0,,,,5.0,6.0,8.0,,,Nantes
2020062721,"1012,0",82.0,"0,0",0.0,"3,6","16,5",8.0,1.0,,,,1.0,8.0,,,,Nantes
2020062722,"1012,4",81.0,"0,0",0.0,"3,0","16,4",8.0,1.0,,,,1.0,8.0,,,,Nantes
2020062723,"1012,8",85.0,"0,0",1.0,"2,5","15,5",8.0,1.0,,,,1.0,8.0,,,,Nantes
2020062800,"1012,8",87.0,"0,0",0.0,"2,8","15,3",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020062801,"1012,7",84.0,"0,0",0.0,"3,0","16,0",8.0,8.0,,,,4.0,5.0,6.0,,,Nantes
2020062802,"1012,6",86.0,"0,0",0.0,"2,9","16,0",8.0,2.0,,,,1.0,7.0,8.0,,,Nantes
2020062803,"1013,1",94.0,"0,2",20.0,"3,1","14,7",8.0,8.0,,,,3.0,5.0,7.0,,,Nantes
2020062804,"1013,2",96.0,"0,0",0.0,"2,8","14,6",8.0,5.0,,,,1.0,4.0,5.0,,,Nantes
2020062805,"1013,6",96.0,"0,6",19.0,"1,5","14,2",8.0,8.0,,,,8.0,,,,,Nantes
2020062806,"1014,1",95.0,"0,0",0.0,"2,0","14,6",8.0,8.0,,,,5.0,5.0,6.0,,,Nantes
2020062807,"1014,5",92.0,"0,0",0.0,"2,6","15,8",7.0,2.0,,,,1.0,3.0,7.0,,,Nantes
2020062808,"1014,7",90.0,"0,0",0.0,"3,7","16,5",8.0,8.0,,,,4.0,5.0,6.0,,,Nantes
2020062809,"1014,7",83.0,"0,0",0.0,"3,9","17,4",8.0,8.0,,,,3.0,8.0,,,,Nantes
2020062810,"1015,0",84.0,"0,0",2.0,"3,9","17,0",8.0,6.0,,,,5.0,6.0,8.0,,,Nantes
2020062811,"1014,9",76.0,"0,0",0.0,"3,1","18,3",8.0,7.0,,,,5.0,7.0,8.0,,,Nantes
2020062812,"1014,9",84.0,"0,0",0.0,"3,9","17,1",8.0,7.0,,,,3.0,6.0,7.0,,,Nantes
2020062813,"1014,9",87.0,"0,0",9.0,"4,6","17,0",8.0,8.0,,,,7.0,7.0,7.0,,,Nantes
2020062814,"1014,7",86.0,"0,0",34.0,"3,2","17,7",8.0,8.0,,,,5.0,6.0,7.0,,,Nantes
2020062815,"1014,4",89.0,"0,0",6.0,"3,4","17,6",8.0,8.0,,,,5.0,7.0,8.0,,,Nantes
2020062816,"1014,1",83.0,"0,0",0.0,"4,3","18,3",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020062817,"1013,8",86.0,"0,2",0.0,"3,9","17,6",8.0,8.0,,,,2.0,7.0,8.0,,,Nantes
2020062818,"1013,4",92.0,"0,0",28.0,"2,7","17,2",8.0,8.0,,,,6.0,7.0,7.0,,,Nantes
2020062819,"1013,3",95.0,"0,4",44.0,"1,4","17,0",8.0,8.0,,,,7.0,7.0,7.0,,,Nantes
2020062820,"1013,2",96.0,"0,4",44.0,"0,9","16,6",8.0,8.0,,,,3.0,4.0,8.0,,,Nantes
2020062821,"1013,5",97.0,"0,2",36.0,"1,5","16,5",8.0,8.0,,,,3.0,6.0,8.0,,,Nantes
2020062822,"1014,1",95.0,"0,0",0.0,"3,8","15,5",,5.0,,,,1.0,3.0,5.0,,,Nantes
2020062823,"1014,4",92.0,"0,0",0.0,"4,0","14,2",,5.0,,,,5.0,,,,,Nantes
2020062900,"1014,4",91.0,"0,0",0.0,"3,7","13,1",,1.0,,,,1.0,,,,,Nantes
2020062901,"1014,6",88.0,"0,0",0.0,"3,1","12,1",,5.0,,,,5.0,,,,,Nantes
2020062902,"1014,9",92.0,"0,0",0.0,"1,8","11,0",,3.0,,,,3.0,,,,,Nantes
2020062903,"1014,9",92.0,"0,0",0.0,"1,4","11,2",,3.0,,,,3.0,,,,,Nantes
2020062904,"1015,1",96.0,"0,0",0.0,"0,0","9,8",,4.0,,,,4.0,,,,,Nantes
2020062905,"1015,5",98.0,"0,0",0.0,"0,0","11,0",8.0,8.0,,,,8.0,,,,,Nantes
2020062906,"1015,9",93.0,"0,0",0.0,"1,0","12,5",8.0,8.0,,,,3.0,8.0,,,,Nantes
2020062907,"1016,2",84.0,"0,0",0.0,"1,2","14,0",8.0,8.0,,,,8.0,,,,,Nantes
2020062908,"1016,5",78.0,"0,0",0.0,"2,0","15,5",8.0,8.0,,,,8.0,,,,,Nantes
2020062909,"1016,5",70.0,"0,0",0.0,"1,9","16,1",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020062910,"1016,5",68.0,"0,0",5.0,"1,3","17,4",8.0,2.0,,,,1.0,8.0,,,,Nantes
2020062911,"1016,3",66.0,"0,0",0.0,"2,8","18,4",8.0,2.0,,,,1.0,8.0,,,,Nantes
2020062912,"1016,2",61.0,"0,0",0.0,"5,6","18,9",8.0,8.0,,,,3.0,4.0,8.0,,,Nantes
2020062913,"1016,0",59.0,"0,0",0.0,"5,8","19,1",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020062914,"1015,9",57.0,"0,0",0.0,"5,2","18,8",8.0,8.0,,,,4.0,8.0,,,,Nantes
2020062915,"1015,8",63.0,"0,0",0.0,"6,1","18,0",8.0,8.0,,,,8.0,,,,,Nantes
2020062916,"1015,3",57.0,"0,0",0.0,"6,2","18,5",6.0,6.0,,,,2.0,6.0,,,,Nantes
2020062917,"1014,9",57.0,"0,0",0.0,"6,7","17,9",6.0,6.0,,,,5.0,6.0,,,,Nantes
2020062918,"1014,5",58.0,"0,0",0.0,"5,9","18,3",7.0,7.0,,,,7.0,,,,,Nantes
2020062919,"1014,6",67.0,"0,0",0.0,"4,2","17,3",6.0,6.0,,,,6.0,,,,,Nantes
2020062920,"1014,3",73.0,"0,0",0.0,"2,7","15,7",7.0,7.0,,,,7.0,,,,,Nantes
2020062921,"1014,4",76.0,"0,0",0.0,"2,2","15,6",8.0,3.0,,,,1.0,3.0,8.0,,,Nantes
2020062922,"1014,2",78.0,"0,0",0.0,"2,2","15,7",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020062923,"1013,8",84.0,"0,0",0.0,"2,2","14,6",8.0,8.0,,,,8.0,,,,,Nantes
2020063000,"1013,4",85.0,"0,0",0.0,"2,3","14,3",6.0,6.0,,,,1.0,6.0,,,,Nantes
2020063001,"1012,7",86.0,"0,0",0.0,"2,5","14,2",7.0,7.0,,,,2.0,7.0,,,,Nantes
2020063002,"1012,3",84.0,"0,0",0.0,"2,6","15,2",8.0,8.0,,,,8.0,,,,,Nantes
2020063003,"1011,8",89.0,"0,0",0.0,"5,0","15,4",8.0,8.0,,,,5.0,5.0,7.0,,,Nantes
2020063004,"1011,6",90.0,"0,0",0.0,"3,6","15,4",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020063005,"1011,5",98.0,"0,4",55.0,"4,9","15,1",8.0,8.0,,,,8.0,,,,,Nantes
2020063006,"1011,3",98.0,"0,0",3.0,"4,3","15,5",8.0,8.0,,,,8.0,,,,,Nantes
2020063007,"1011,2",98.0,"0,0",0.0,"4,7","16,1",8.0,8.0,,,,8.0,,,,,Nantes
2020063008,"1011,4",96.0,"0,0",0.0,"4,9","17,1",8.0,8.0,,,,8.0,,,,,Nantes
2020063009,"1010,9",85.0,"0,0",0.0,"5,2","18,8",8.0,8.0,,,,6.0,8.0,,,,Nantes
2020063010,"1011,0",83.0,"0,0",0.0,"5,3","19,3",8.0,8.0,,,,8.0,,,,,Nantes
2020063011,"1011,1",92.0,"0,0",5.0,"5,3","19,1",8.0,8.0,,,,5.0,7.0,8.0,,,Nantes
2020063012,"1011,0",87.0,"0,0",0.0,"4,4","19,6",8.0,8.0,,,,5.0,6.0,7.0,,,Nantes
2020063013,"1010,7",83.0,"0,2",6.0,"5,1","20,7",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020063014,"1010,5",82.0,"0,0",0.0,"5,8","20,5",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020063015,"1010,4",77.0,"0,0",0.0,"5,6","20,7",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020063016,"1010,0",77.0,"0,0",0.0,"4,1","20,8",8.0,8.0,,,,8.0,,,,,Nantes
2020063017,"1009,5",81.0,"0,0",0.0,"4,0","20,2",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020063018,"1009,5",91.0,"0,0",9.0,"3,0","18,7",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020063019,"1009,1",90.0,"0,0",6.0,"3,7","18,7",8.0,8.0,,,,8.0,,,,,Nantes
2020063020,"1009,2",89.0,"0,0",0.0,"2,7","18,4",8.0,8.0,,,,1.0,5.0,8.0,,,Nantes
2020063021,"1009,7",92.0,"0,0",3.0,"2,7","18,1",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020063022,"1009,5",94.0,"0,0",2.0,"4,3","17,9",8.0,8.0,,,,6.0,7.0,8.0,,,Nantes
2020063023,"1009,1",95.0,"0,0",0.0,"2,8","17,9",8.0,8.0,,,,8.0,,,,,Nantes
2020070100,"1008,6",94.0,"0,0",0.0,"3,7","17,8",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020070101,"1008,3",94.0,"0,0",0.0,"4,5","17,7",8.0,8.0,,,,8.0,,,,,Nantes
2020070102,"1007,9",93.0,"0,0",0.0,"3,8","17,7",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020070103,"1007,6",93.0,"0,0",0.0,"3,4","17,8",8.0,8.0,,,,8.0,,,,,Nantes
2020070104,"1007,3",93.0,"0,0",0.0,"3,8","17,8",8.0,8.0,,,,8.0,,,,,Nantes
2020070105,"1007,4",95.0,"0,0",0.0,"3,6","17,8",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020070106,"1007,4",92.0,"0,0",0.0,"3,2","18,2",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020070107,"1007,6",90.0,"0,0",0.0,"4,3","18,8",8.0,8.0,,,,7.0,8.0,,,,Nantes
2020070108,"1007,9",85.0,"0,0",0.0,"4,5","20,0",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020070109,"1007,8",79.0,"0,0",0.0,"6,3","20,9",8.0,8.0,,,,7.0,7.0,8.0,,,Nantes
2020070110,"1008,3",92.0,"0,4",16.0,"5,7","18,8",8.0,8.0,,,,6.0,7.0,8.0,,,Nantes
2020070111,"1008,7",84.0,"0,0",4.0,"6,6","19,2",8.0,8.0,,,,1.0,5.0,8.0,,,Nantes
2020070112,"1008,8",68.0,"0,0",0.0,"7,1","20,6",8.0,8.0,,,,8.0,,,,,Nantes
2020070113,"1009,2",66.0,"0,0",0.0,"5,8","20,6",7.0,7.0,,,,6.0,7.0,,,,Nantes
2020070114,"1009,5",73.0,"0,0",0.0,"6,6","19,3",8.0,8.0,,,,5.0,8.0,,,,Nantes
2020070115,"1009,9",83.0,"0,0",0.0,"4,8","18,3",8.0,8.0,,,,6.0,8.0,,,,Nantes
2020070116,"1009,8",69.0,"0,0",0.0,"7,2","19,9",8.0,8.0,,,,3.0,3.0,8.0,,,Nantes
2020070117,"1009,9",68.0,"0,0",0.0,"5,6","18,9",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020070118,"1009,9",74.0,"0,0",0.0,"5,2","18,2",8.0,8.0,,,,1.0,4.0,8.0,,,Nantes
2020070119,"1010,0",75.0,"0,0",0.0,"5,0","18,0",8.0,8.0,,,,3.0,8.0,,,,Nantes
2020070120,"1010,1",80.0,"0,0",0.0,"3,6","17,5",8.0,8.0,,,,4.0,5.0,5.0,,,Nantes
2020070121,"1010,6",83.0,"0,0",0.0,"3,0","17,1",8.0,1.0,,,,1.0,8.0,,,,Nantes
2020070122,"1010,9",86.0,"0,0",14.0,"2,5","16,8",8.0,8.0,,,,4.0,5.0,5.0,,,Nantes
2020070123,"1011,2",82.0,"0,0",0.0,"2,9","16,7",8.0,8.0,,,,1.0,8.0,,,,Nantes
2020070200,"1011,2",86.0,"0,0",0.0,"2,6","15,8",7.0,1.0,,,,1.0,7.0,,,,Nantes
2020070201,"1011,3",87.0,"0,0",0.0,"3,9","16,0",8.0,4.0,,,,1.0,3.0,8.0,,,Nantes
2020070202,"1011,5",83.0,"0,0",0.0,"3,5","15,5",8.0,8.0,,,,8.0,,,,,Nantes
2020070203,"1011,6",80.0,"0,0",0.0,"3,2","15,2",8.0,5.0,,,,5.0,8.0,,,,Nantes
2020070204,"1011,9",82.0,"0,0",0.0,"1,5","14,7",8.0,8.0,,,,8.0,,,,,Nantes
2020070205,"1012,2",86.0,"0,0",0.0,"0,5","14,2",8.0,8.0,,,,5.0,7.0,8.0,,,Nantes
2020070206,"1012,7",93.0,"0,2",21.0,"1,4","13,7",8.0,7.0,,,,2.0,3.0,7.0,,,Nantes
2020070207,"1013,3",92.0,"0,0",0.0,"2,1","14,8",8.0,8.0,,,,8.0,,,,,Nantes
2020070208,"1013,6",82.0,"0,0",0.0,"2,5","15,5",7.0,1.0,,,,1.0,7.0,,,,Nantes
2020070209,"1013,8",68.0,"0,0",0.0,"3,3","18,5",7.0,7.0,,,,7.0,7.0,,,,Nantes
2020070210,"1014,0",65.0,"0,0",0.0,"3,9","19,4",8.0,5.0,,,,2.0,3.0,5.0,,,Nantes
2020070211,"1014,5",70.0,"0,0",0.0,"3,8","18,1",8.0,7.0,,,,6.0,7.0,8.0,,,Nantes
2020070212,"1014,9",68.0,"0,0",0.0,"6,7","18,8",8.0,6.0,,,,2.0,5.0,6.0,,,Nantes
2020070213,"1014,9",60.0,"0,0",0.0,"4,8","20,4",8.0,6.0,,,,1.0,5.0,6.0,,,Nantes
2020070214,"1015,1",51.0,"0,0",0.0,"6,6","20,2",6.0,5.0,,,,5.0,6.0,,,,Nantes
2020070215,"1015,3",55.0,"0,0",0.0,"6,3","20,5",,3.0,,,,2.0,3.0,5.0,,,Nantes
2020070216,"1015,5",52.0,"0,0",0.0,"6,4","20,2",,1.0,,,,1.0,,,,,Nantes
2020070217,"1015,9",55.0,"0,0",0.0,"7,1","19,2",,3.0,,,,3.0,,,,,Nantes
2020070218,"1016,2",61.0,"0,0",0.0,"5,9","18,9",,0.0,,,,,,,,,Nantes
2020070219,"1016,6",66.0,"0,0",0.0,"4,9","17,8",,1.0,,,,1.0,,,,,Nantes
2020070220,"1016,9",76.0,"0,0",0.0,"3,2","16,0",,0.0,,,,,,,,,Nantes
2020070221,"1017,5",84.0,"0,0",0.0,"2,4","14,1",,0.0,,,,,,,,,Nantes
2020070222,"1017,9",87.0,"0,0",0.0,"1,9","13,3",,0.0,,,,,,,,,Nantes
2020070223,"1018,1",91.0,"0,0",0.0,"1,9","12,6",,0.0,,,,,,,,,Nantes
2020070300,"1018,4",94.0,"0,0",0.0,"2,2","12,2",,0.0,,,,,,,,,Nantes
